time,open,high,low,close,volume
2018-10-14 04:25,6199.820000000000,6202.65,6199.43,6202.640000000000,3.16371614
2018-10-14 04:30,6203.640000000000,6203.64,6201.39,6202.630000000000,0.8737619
2018-10-14 04:35,6201.400000000000,6202.64,6201.4,6201.400000000000,0.07028526
2018-10-14 04:40,6201.380000000000,6204.66,6190.06,6200.510000000000,10.231032760000002
2018-10-14 04:45,6200.470000000000,6200.47,6195.74,6199.060000000000,1.2580315599999998
2018-10-14 04:50,6195.740000000000,6203.29,6194.23,6200.570000000000,2.1423509999999997
2018-10-14 04:55,6199.110000000000,6201.06,6199.1,6201.060000000000,1.15662596
2018-10-14 05:00,6201.060000000000,6202.39,6201.06,6202.390000000000,0.05263632
2018-10-14 05:05,6199.150000000000,6202.39,6199.1,6199.100000000000,0.24770479
2018-10-14 05:10,6199.110000000000,6201.53,6199.08,6201.520000000000,4.561655360000001
2018-10-14 05:15,6201.520000000000,6203.91,6191.46,6191.460000000000,2.58168868
2018-10-14 05:20,6191.460000000000,6191.47,6186.84,6187.300000000000,2.4325822499999994
2018-10-14 05:25,6187.300000000000,6190.0,6181.71,6189.650000000000,7.922757989999998
2018-10-14 05:30,6189.650000000000,6193.85,6189.65,6191.430000000000,8.26731579
2018-10-14 05:35,6192.450000000000,6192.46,6186.73,6190.260000000000,0.53994945
2018-10-14 05:40,6190.260000000000,6190.26,6186.76,6190.260000000000,3.4749854899999995
2018-10-14 05:45,6189.400000000000,6189.63,6188.94,6189.630000000000,3.16155178
2018-10-14 05:50,6190.770000000000,6190.77,6187.4,6187.400000000000,9.029892590000001
2018-10-14 05:55,6190.630000000000,6190.63,6187.4,6190.030000000000,1.1749453200000002
2018-10-14 06:00,6189.990000000000,6190.44,6187.4,6190.430000000000,7.01253767
2018-10-14 06:05,6188.530000000000,6189.8,6188.53,6188.960000000000,0.51755271
2018-10-14 06:10,6188.940000000000,6198.67,6188.94,6191.350000000000,7.460653010000001
2018-10-14 06:15,6191.340000000000,6191.4,6191.34,6191.400000000000,0.2632245
2018-10-14 06:20,6193.370000000000,6197.1,6193.36,6197.100000000000,2.8992314199999996
2018-10-14 06:25,6197.100000000000,6201.88,6197.1,6201.880000000000,3.71597112
2018-10-14 06:30,6200.000000000000,6200.0,6193.85,6194.000000000000,6.046343149999999
2018-10-14 06:35,6195.790000000000,6197.01,6185.37,6185.370000000000,3.70534924
2018-10-14 06:40,6189.980000000000,6190.98,6188.32,6189.660000000000,0.14724603
2018-10-14 06:45,6184.900000000000,6196.92,6184.88,6192.270000000000,2.6126424
2018-10-14 06:50,6186.750000000000,6190.6,6184.7,6186.740000000000,2.2818105699999998
2018-10-14 06:55,6188.370000000000,6188.94,6184.33,6187.460000000000,4.473962029999999
2018-10-14 07:00,6186.690000000000,6191.29,6186.69,6188.660000000000,4.46778904
2018-10-14 07:05,6190.880000000000,6193.44,6186.67,6193.440000000000,7.25293557
2018-10-14 07:10,6193.440000000000,6194.54,6191.11,6194.370000000000,0.69267949
2018-10-14 07:15,6191.730000000000,6194.82,6191.11,6191.110000000000,3.79597293
2018-10-14 07:20,6194.000000000000,6194.0,6194.0,6194.000000000000,0.62374646
2018-10-14 07:25,6194.000000000000,6197.95,6192.7,6195.520000000000,1.2803538500000002
2018-10-14 07:30,6199.620000000000,6199.62,6199.62,6199.620000000000,0.011327
2018-10-14 07:35,6199.620000000000,6199.62,6195.03,6197.360000000000,7.149749870000001
2018-10-14 07:40,6198.410000000000,6199.37,6195.64,6197.300000000000,3.2245068399999997
2018-10-14 07:45,6199.130000000000,6201.49,6199.13,6200.020000000000,1.48990665
2018-10-14 07:50,6200.310000000000,6200.31,6200.0,6200.310000000000,0.17326764
2018-10-14 07:55,6197.870000000000,6200.31,6197.87,6200.310000000000,0.10153469000000001
2018-10-14 08:00,6200.310000000000,6201.5,6197.87,6201.500000000000,1.96257947
2018-10-14 08:05,6201.500000000000,6204.61,6201.5,6204.610000000000,0.2035237
2018-10-14 08:10,6204.330000000000,6204.33,6201.5,6201.500000000000,4.14964
2018-10-14 08:15,6203.710000000000,6203.71,6201.5,6203.710000000000,0.37384559
2018-10-14 08:20,6201.510000000000,6201.51,6196.16,6199.530000000000,7.6850645
2018-10-14 08:25,6199.530000000000,6202.24,6199.53,6199.710000000000,2.536638
2018-10-14 08:30,6199.710000000000,6200.8,6197.38,6200.550000000000,3.74214334
2018-10-14 08:35,6200.550000000000,6200.56,6196.2,6199.670000000000,2.93284826
2018-10-14 08:40,6199.430000000000,6201.17,6196.37,6201.170000000000,1.05882878
2018-10-14 08:45,6201.170000000000,6201.17,6197.55,6199.900000000000,3.27560933
2018-10-14 08:50,6199.890000000000,6200.46,6193.54,6193.550000000000,5.674988219999999
2018-10-14 08:55,6193.550000000000,6195.09,6193.55,6195.090000000000,0.9090367
2018-10-14 09:00,6195.080000000000,6201.23,6195.08,6201.230000000000,7.3589776400000035
2018-10-14 09:05,6201.230000000000,6201.23,6196.37,6198.880000000000,5.000599010000001
2018-10-14 09:10,6198.880000000000,6200.18,6198.88,6200.170000000000,4.117440000000001
2018-10-14 09:15,6200.180000000000,6201.72,6195.61,6197.890000000000,8.042514910000001
2018-10-14 09:20,6197.890000000000,6197.89,6197.38,6197.380000000000,0.34534909999999996
2018-10-14 09:25,6200.940000000000,6201.32,6200.52,6200.520000000000,0.71829078
2018-10-14 09:30,6201.070000000000,6201.07,6196.7,6199.510000000000,3.2983203699999994
2018-10-14 09:35,6198.610000000000,6198.61,6198.61,6198.610000000000,0.01958729
2018-10-14 09:40,6198.520000000000,6198.52,6195.99,6196.000000000000,3.5689215700000005
2018-10-14 09:45,6196.000000000000,6196.0,6196.0,6196.000000000000,0.00382343
2018-10-14 09:50,6196.000000000000,6199.07,6195.66,6196.600000000000,10.267250889999998
2018-10-14 09:55,6196.580000000000,6198.88,6195.53,6198.880000000000,5.337700379999999
2018-10-14 10:00,6194.230000000000,6194.23,6194.23,6194.230000000000,0.00161441
2018-10-14 10:05,6195.520000000000,6199.92,6195.52,6196.280000000000,7.49162198
2018-10-14 10:10,6195.830000000000,6195.83,6195.83,6195.830000000000,0.18298946
2018-10-14 10:15,6195.820000000000,6200.0,6195.82,6200.000000000000,1.04373397
2018-10-14 10:20,6199.990000000000,6200.0,6197.52,6197.520000000000,1.2557856900000002
2018-10-14 10:25,6197.520000000000,6199.43,6197.52,6198.360000000000,1.55325706
2018-10-14 10:30,6198.350000000000,6199.03,6198.35,6199.030000000000,3.6298145099999997
2018-10-14 10:35,6199.030000000000,6200.02,6198.4,6199.940000000000,11.449761379999998
2018-10-14 10:40,6200.010000000000,6200.02,6200.01,6200.020000000000,1.62778203
2018-10-14 10:45,6200.010000000000,6200.04,6200.01,6200.010000000000,5.39928128
2018-10-14 10:50,6200.040000000000,6200.04,6200.01,6200.010000000000,5.28220896
2018-10-14 10:55,6200.020000000000,6200.02,6200.01,6200.010000000000,1.92295289
2018-10-14 11:00,6200.040000000000,6200.09,6200.04,6200.090000000000,4.1481010199999995
2018-10-14 11:05,6200.040000000000,6200.09,6199.48,6200.090000000000,4.47440706
2018-10-14 11:10,6200.090000000000,6200.09,6199.47,6199.470000000000,1.8835100599999999
2018-10-14 11:15,6200.090000000000,6200.12,6196.22,6196.220000000000,15.882463519999998
2018-10-14 11:20,6199.710000000000,6200.12,6199.71,6199.720000000000,4.128578479999999
2018-10-14 11:25,6200.110000000000,6200.16,6200.11,6200.160000000000,7.550555199999999
2018-10-14 11:30,6200.160000000000,6200.23,6200.16,6200.230000000000,6.1837508
2018-10-14 11:35,6200.230000000000,6200.35,6200.23,6200.350000000000,6.91386866
2018-10-14 11:40,6200.350000000000,6200.54,6200.35,6200.540000000000,3.80503904
2018-10-14 11:45,6200.540000000000,6200.54,6200.53,6200.530000000000,0.51448725
2018-10-14 11:50,6200.540000000000,6200.54,6200.15,6200.160000000000,0.37072722999999996
2018-10-14 11:55,6200.160000000000,6200.16,6197.97,6199.500000000000,3.5495626899999997
2018-10-14 12:00,6199.510000000000,6199.51,6199.51,6199.510000000000,0.00966221
2018-10-14 12:05,6200.540000000000,6200.8,6200.54,6200.800000000000,8.296662880000001
2018-10-14 12:10,6200.790000000000,6200.79,6197.64,6199.990000000000,26.69846385
2018-10-14 12:15,6199.980000000000,6202.66,6199.98,6202.660000000000,6.537410499999999
2018-10-14 12:20,6202.660000000000,6210.79,6202.66,6206.400000000000,9.865142500000001
2018-10-14 12:25,6210.750000000000,6227.16,6210.75,6213.760000000000,26.559378610000003
2018-10-14 12:30,6213.760000000000,6213.76,6207.67,6212.640000000000,1.4414453600000001
2018-10-14 12:35,6219.340000000000,6224.53,6214.35,6215.090000000000,17.539423359999997
2018-10-14 12:40,6215.090000000000,6227.16,6211.68,6226.500000000000,11.015160419999994
2018-10-14 12:45,6224.230000000000,6228.32,6216.69,6225.460000000000,12.520824499999998
2018-10-14 12:50,6223.450000000000,6227.52,6215.26,6217.270000000000,11.02824791
2018-10-14 12:55,6217.280000000000,6227.0,6217.28,6218.840000000000,11.54841211
2018-10-14 13:00,6219.130000000000,6224.83,6219.13,6224.830000000000,0.36291876999999995
2018-10-14 13:05,6222.520000000000,6227.0,6222.51,6225.690000000000,7.79752459
2018-10-14 13:10,6222.510000000000,6227.99,6222.51,6224.510000000000,12.16091593
2018-10-14 13:15,6227.990000000000,6228.0,6227.99,6228.000000000000,14.28410508
2018-10-14 13:20,6228.000000000000,6349.47,6228.0,6254.500000000000,483.0540210800009
2018-10-14 13:25,6249.890000000000,6249.89,6239.45,6242.580000000000,56.50836111999998
2018-10-14 13:30,6245.820000000000,6254.66,6242.58,6254.660000000000,2.44390792
2018-10-14 13:35,6249.690000000000,6253.73,6245.13,6250.370000000000,11.048314559999998
2018-10-14 13:40,6250.370000000000,6264.08,6250.37,6259.150000000000,4.15975626
2018-10-14 13:45,6259.140000000000,6261.35,6252.0,6260.000000000000,10.592866410000001
2018-10-14 13:50,6255.300000000000,6258.23,6255.3,6258.230000000000,0.35483829
2018-10-14 13:55,6261.030000000000,6261.08,6261.03,6261.080000000000,0.34062647
2018-10-14 14:00,6263.910000000000,6264.31,6261.16,6264.310000000000,1.7108044199999999
2018-10-14 14:05,6261.210000000000,6269.12,6261.21,6267.490000000000,12.944906459999999
2018-10-14 14:10,6268.990000000000,6275.71,6268.99,6272.960000000000,5.73317193
2018-10-14 14:15,6272.960000000000,6276.1,6261.6,6261.600000000000,3.7281167499999994
2018-10-14 14:20,6261.600000000000,6265.3,6261.6,6261.900000000000,2.908856020000001
2018-10-14 14:25,6261.890000000000,6262.05,6257.81,6257.810000000000,5.5030541
2018-10-14 14:30,6258.210000000000,6260.81,6258.06,6260.810000000000,1.2650248100000003
2018-10-14 14:35,6258.010000000000,6258.01,6249.08,6249.080000000000,59.103863600000004
2018-10-14 14:40,6250.000000000000,6250.0,6243.45,6243.450000000000,8.86054989
2018-10-14 14:45,6247.230000000000,6247.23,6244.32,6246.250000000000,1.58223945
2018-10-14 14:50,6246.250000000000,6246.25,6246.24,6246.240000000000,0.33182844
2018-10-14 14:55,6246.240000000000,6247.51,6241.94,6241.940000000000,7.49720584
2018-10-14 15:00,6239.450000000000,6239.45,6235.07,6237.170000000000,11.22473347
2018-10-14 15:05,6237.170000000000,6242.18,6237.16,6242.180000000000,18.596831480000002
2018-10-14 15:10,6242.280000000000,6242.96,6241.39,6241.620000000000,8.30902837
2018-10-14 15:15,6242.360000000000,6243.53,6241.03,6243.530000000000,8.114903539999998
2018-10-14 15:20,6243.530000000000,6243.69,6243.53,6243.690000000000,4.20324501
2018-10-14 15:25,6243.840000000000,6243.84,6243.84,6243.840000000000,0.04003946
2018-10-14 15:30,6243.850000000000,6252.81,6243.84,6243.890000000000,8.508286179999997
2018-10-14 15:35,6243.880000000000,6248.03,6243.88,6248.030000000000,0.15560067
2018-10-14 15:40,6250.000000000000,6251.11,6250.0,6251.110000000000,0.34828883
2018-10-14 15:45,6251.710000000000,6252.56,6246.01,6246.010000000000,0.35053171
2018-10-14 15:50,6246.000000000000,6247.0,6242.26,6244.630000000000,1.1219220300000003
2018-10-14 15:55,6244.630000000000,6244.93,6234.75,6243.080000000000,3.0655917400000003
2018-10-14 16:00,6239.220000000000,6243.07,6239.22,6243.070000000000,0.044001399999999996
2018-10-14 16:05,6244.990000000000,6245.0,6244.99,6245.000000000000,1.0825267700000003
2018-10-14 16:10,6244.990000000000,6244.99,6239.99,6239.990000000000,4.20973815
2018-10-14 16:15,6239.990000000000,6240.0,6239.99,6240.000000000000,5.830756859999999
2018-10-14 16:20,6240.000000000000,6240.0,6239.99,6240.000000000000,0.8701286899999999
2018-10-14 16:25,6240.000000000000,6240.0,6240.0,6240.000000000000,0.01912754
2018-10-14 16:30,6240.000000000000,6244.08,6239.99,6243.770000000000,1.4173524899999996
2018-10-14 16:35,6240.000000000000,6240.0,6239.99,6239.990000000000,0.13590000000000002
2018-10-14 16:40,6241.900000000000,6245.0,6241.9,6241.930000000000,3.73522289
2018-10-14 16:45,6242.140000000000,6244.21,6242.14,6244.210000000000,0.15972974
2018-10-14 16:50,6244.210000000000,6255.0,6244.2,6245.940000000000,13.778085080000002
2018-10-14 16:55,6245.930000000000,6248.18,6242.99,6242.990000000000,0.5985601999999999
2018-10-14 17:00,6238.960000000000,6244.96,6236.0,6241.000000000000,16.38108519
2018-10-14 17:05,6237.780000000000,6237.78,6237.78,6237.780000000000,0.04001969
2018-10-14 17:10,6244.070000000000,6244.09,6239.48,6239.480000000000,0.46360033
2018-10-14 17:15,6244.030000000000,6244.03,6240.89,6240.890000000000,0.35520193
2018-10-14 17:20,6244.610000000000,6245.0,6244.07,6245.000000000000,2.059507
2018-10-14 17:25,6245.000000000000,6245.0,6240.4,6242.750000000000,5.55555407
2018-10-14 17:30,6242.750000000000,6242.75,6241.05,6241.050000000000,0.18583198
2018-10-14 17:35,6241.290000000000,6246.29,6240.81,6240.820000000000,2.585650040000001
2018-10-14 17:40,6237.990000000000,6240.81,6237.43,6240.810000000000,1.67819952
2018-10-14 17:45,6240.810000000000,6240.83,6240.4,6240.820000000000,6.562429250000001
2018-10-14 17:50,6237.930000000000,6240.56,6237.41,6240.190000000000,7.84922864
2018-10-14 17:55,6237.420000000000,6238.97,6237.4,6237.400000000000,7.04583924
2018-10-14 18:00,6239.320000000000,6240.06,6237.4,6239.990000000000,3.8444916
2018-10-14 18:05,6239.990000000000,6240.0,6237.4,6240.000000000000,3.6442196000000004
2018-10-14 18:10,6237.410000000000,6237.41,6233.05,6234.990000000000,19.308051219999996
2018-10-14 18:15,6234.240000000000,6235.0,6232.71,6235.000000000000,205.7195153
2018-10-14 18:20,6234.690000000000,6235.0,6234.69,6235.000000000000,8.39846928
2018-10-14 18:25,6234.990000000000,6234.99,6228.15,6232.100000000000,0.38612739
2018-10-14 18:30,6228.870000000000,6231.87,6225.85,6229.960000000000,4.3903789799999995
2018-10-14 18:35,6229.960000000000,6231.2,6223.9,6224.730000000000,12.58876127
2018-10-14 18:40,6226.280000000000,6228.15,6222.13,6222.130000000000,12.141328390000002
2018-10-14 18:45,6222.130000000000,6228.53,6222.13,6227.700000000000,3.3893316099999997
2018-10-14 18:50,6225.270000000000,6228.49,6225.27,6227.500000000000,3.4575001500000004
2018-10-14 18:55,6227.470000000000,6228.49,6227.46,6227.460000000000,0.18221653999999998
2018-10-14 19:00,6227.460000000000,6227.46,6227.46,6227.460000000000,0.00594
2018-10-14 19:05,6227.460000000000,6230.64,6227.35,6228.510000000000,2.13537042
2018-10-14 19:10,6228.510000000000,6228.51,6226.88,6227.080000000000,2.21021721
2018-10-14 19:15,6227.860000000000,6230.47,6227.86,6228.510000000000,9.060696729999998
2018-10-14 19:20,6228.500000000000,6228.5,6228.41,6228.420000000000,2.50502575
2018-10-14 19:25,6227.570000000000,6239.87,6227.57,6228.100000000000,5.71480682
2018-10-14 19:30,6229.170000000000,6229.17,6229.17,6229.170000000000,0.00395558
2018-10-14 19:35,6229.170000000000,6229.17,6220.64,6225.040000000000,2.05906665
2018-10-14 19:40,6225.830000000000,6226.32,6222.76,6225.940000000000,1.106579
2018-10-14 19:45,6225.400000000000,6225.4,6220.64,6220.640000000000,0.23080571
2018-10-14 19:50,6222.830000000000,6222.83,6217.65,6219.930000000000,3.924099439999999
2018-10-14 19:55,6219.930000000000,6219.93,6216.64,6219.870000000000,2.82717553
2018-10-14 20:00,6218.880000000000,6219.4,6215.5,6219.400000000000,0.18812171
2018-10-14 20:05,6219.400000000000,6219.4,6215.53,6215.530000000000,0.0699721
2018-10-14 20:10,6215.530000000000,6215.53,6215.53,6215.530000000000,0.03711998
2018-10-14 20:15,6215.170000000000,6215.17,6209.99,6209.990000000000,13.673378340000001
2018-10-14 20:20,6211.540000000000,6213.39,6211.54,6213.390000000000,2.17414013
2018-10-14 20:25,6213.390000000000,6219.66,6210.03,6213.870000000000,17.87847712
2018-10-14 20:30,6212.610000000000,6219.69,6212.61,6219.020000000000,46.35284100000001
2018-10-14 20:35,6219.010000000000,6219.01,6215.52,6215.520000000000,3.04015935
2018-10-14 20:40,6215.010000000000,6220.0,6215.01,6220.000000000000,5.17358437
2018-10-14 20:45,6217.980000000000,6217.98,6217.98,6217.980000000000,0.24926257000000002
2018-10-14 20:50,6217.970000000000,6217.97,6216.85,6216.860000000000,3.0172163899999997
2018-10-14 20:55,6220.000000000000,6220.0,6215.42,6217.560000000000,6.281893579999998
2018-10-14 21:00,6217.510000000000,6226.1,6217.51,6226.100000000000,6.57910477
2018-10-14 21:05,6220.010000000000,6221.23,6215.3,6221.230000000000,0.9848272899999998
2018-10-14 21:10,6221.430000000000,6226.17,6221.43,6224.260000000000,1.9200918999999999
2018-10-14 21:15,6224.370000000000,6228.95,6222.14,6223.730000000000,4.10448984
2018-10-14 21:20,6228.280000000000,6229.74,6228.28,6229.740000000000,3.88128367
2018-10-14 21:25,6228.410000000000,6228.41,6228.4,6228.400000000000,0.11580647999999999
2018-10-14 21:30,6228.400000000000,6230.0,6223.45,6230.000000000000,1.5452918500000001
2018-10-14 21:35,6225.450000000000,6230.0,6225.45,6229.910000000000,0.18326162999999998
2018-10-14 21:40,6229.870000000000,6229.91,6229.86,6229.870000000000,0.14194329
2018-10-14 21:45,6229.870000000000,6229.87,6225.42,6229.860000000000,0.8200002599999999
2018-10-14 21:50,6229.860000000000,6235.0,6229.85,6235.000000000000,6.249994509999999
2018-10-14 21:55,6234.990000000000,6235.0,6229.56,6234.990000000000,4.67480722
2018-10-14 22:00,6234.990000000000,6235.0,6234.99,6235.000000000000,1.1636319900000007
2018-10-14 22:05,6235.000000000000,6235.0,6230.01,6230.010000000000,0.8534608300000008
2018-10-14 22:10,6233.450000000000,6233.45,6230.0,6230.000000000000,0.05572034000000001
2018-10-14 22:15,6230.040000000000,6230.04,6230.0,6230.040000000000,0.40761432999999997
2018-10-14 22:20,6230.040000000000,6230.04,6230.02,6230.020000000000,0.50609849
2018-10-14 22:25,6230.030000000000,6231.0,6224.09,6226.920000000000,5.862235330000001
2018-10-14 22:30,6226.920000000000,6230.52,6221.8,6221.820000000000,6.327903779999999
2018-10-14 22:35,6221.810000000000,6225.6,6221.81,6223.410000000000,0.5070699000000001
2018-10-14 22:40,6223.410000000000,6223.41,6218.45,6218.450000000000,3.32949414
2018-10-14 22:45,6220.970000000000,6223.85,6216.75,6222.910000000000,0.36139299
2018-10-14 22:50,6223.180000000000,6225.35,6223.17,6225.320000000000,1.2740984899999999
2018-10-14 22:55,6225.310000000000,6225.31,6223.58,6225.000000000000,2.36406087
2018-10-14 23:00,6224.990000000000,6225.0,6215.6,6222.450000000000,2.75522258
2018-10-14 23:05,6222.450000000000,6224.11,6221.63,6221.630000000000,2.74144075
2018-10-14 23:10,6224.000000000000,6224.01,6224.0,6224.010000000000,0.81541738
2018-10-14 23:15,6224.010000000000,6225.0,6213.66,6223.250000000000,16.80523866
2018-10-14 23:20,6221.940000000000,6223.22,6221.91,6223.220000000000,0.30871189
2018-10-14 23:25,6223.220000000000,6223.24,6223.1,6223.100000000000,2.56363596
2018-10-14 23:30,6223.100000000000,6223.1,6220.09,6221.620000000000,3.26912003
2018-10-14 23:35,6223.090000000000,6223.09,6220.05,6220.050000000000,1.92503553
2018-10-14 23:40,6223.090000000000,6223.1,6223.09,6223.100000000000,0.50133782
2018-10-14 23:45,6222.720000000000,6222.72,6222.72,6222.720000000000,0.5119468400000001
2018-10-14 23:50,6222.720000000000,6225.0,6222.72,6225.000000000000,3.16629393
2018-10-14 23:55,6225.000000000000,6225.0,6223.1,6223.100000000000,2.31060927
2018-10-15 00:00,6223.100000000000,6224.99,6223.1,6224.990000000000,0.14943768
